"model","ic_id","time","x1","x2"
"Bacterial",58,0,0.151397771515674,2.60057455114049
"Bacterial",63,0,2.84858526712789,2.09393787672322
"Bacterial",71,0.1,1.83934106655791,3.33171293804301
"Bacterial",2,0.1,2.90749571951488,2.00899456393054
"Bacterial",49,0.1,4.1419275948676,2.12333823606942
"Bacterial",33,0.1,0.719338531974732,4.82547150100727
"Bacterial",51,0.1,0.362200263713307,2.31250812458522
"Bacterial",30,0.2,2.92231959954975,1.00322633408613
"Bacterial",70,0.2,1.77437259555464,0.116490136985147
"Bacterial",8,0.2,1.48756124855905,1.50011528779637
"Bacterial",60,0.2,1.68569680169325,1.08028823391017
"Bacterial",51,0.2,0.358068756317343,2.25653265279413
"Bacterial",7,0.2,3.40239292981828,2.19196489916522
"Bacterial",17,0.2,1.08503328107906,4.34475130346331
"Bacterial",5,0.2,1.60335445134776,2.53998100101161
"Bacterial",19,0.2,1.01826518379258,4.08597107372589
"Bacterial",4,0.2,0.279767196091909,1.85023825954055
"Bacterial",45,0.2,2.0909802196137,1.31925371576061
"Bacterial",7,0.3,3.35820573581487,2.15878226659947
"Bacterial",2,0.3,2.82410127649582,1.94136560983165
"Bacterial",69,0.3,3.68074505888023,1.11387032962207
"Bacterial",1,0.3,1.91915756277342,0.0915498747245497
"Bacterial",62,0.3,4.07101421608456,3.93211748115348
"Bacterial",21,0.3,0.660145898309559,2.00624369599426
"Bacterial",60,0.3,1.6483424596425,1.05173661668083
"Bacterial",32,0.3,4.29824337145931,4.14582525398814
"Bacterial",71,0.3,1.79435305260272,3.22415557210272
"Bacterial",46,0.3,1.0622665995082,3.14416685164837
"Bacterial",63,0.4,2.68689348390892,1.95416863307205
"Bacterial",12,0.4,3.33685916133347,3.85489468823648
"Bacterial",44,0.4,3.07140740072105,0.69172837317698
"Bacterial",45,0.4,2.01114433259691,1.25984226551797
"Bacterial",13,0.4,3.28341962015186,2.67145790411767
"Bacterial",6,0.4,0.0429328730729558,3.18518015409824
"Bacterial",38,0.4,1.42587405900705,0.843022108123574
"Bacterial",74,0.4,2.52169483591482,0.299299862697823
"Bacterial",57,0.4,1.19541449634533,1.63108164785757
"Bacterial",1,0.5,1.80756276078708,0.0855551805284203
"Bacterial",72,0.5,1.28942070799523,4.03049539676554
"Bacterial",73,0.5,3.50380941109855,0.871472461859584
"Bacterial",54,0.5,3.9145263639276,2.63001803063753
"Bacterial",60,0.6,1.53757714717159,0.967688549613301
"Bacterial",46,0.6,1.02236245635618,2.9645064751182
"Bacterial",44,0.6,2.95764743564715,0.662858970801479
"Bacterial",36,0.6,2.10003880943924,0.247665156410812
"Bacterial",19,0.6,0.979642244009586,3.82051279180876
"Bacterial",52,0.6,4.4399849644635,2.89247235651049
"Bacterial",75,0.6,1.07179563930176,1.87197749893374
"Bacterial",10,0.6,0.115805976738102,4.24058699410199
"Bacterial",30,0.7,2.6649028019072,0.902867744196762
"Bacterial",69,0.7,3.45735950710283,1.03765035424646
"Bacterial",74,0.7,2.34755791171724,0.27611854820587
"Bacterial",68,0.7,3.34528376163688,1.38488626247163
"Bacterial",44,0.7,2.90112600656735,0.648558499165249
"Bacterial",49,0.7,3.84538386281434,1.94956224290886
"Bacterial",66,0.8,0.416877381484981,2.13906538986845
"Bacterial",36,0.8,1.99022001377792,0.233038412573939
"Bacterial",6,0.8,0.0417405893339921,3.21141499041181
"Bacterial",42,0.8,0.376907225613523,0.9182921876929
"Bacterial",20,0.8,1.68940526630651,4.14145809123816
"Bacterial",38,0.8,1.2827711589865,0.742365944940077
"Bacterial",62,0.8,3.88198542477756,3.71488773715556
"Bacterial",22,0.9,2.20114483962583,1.01564672285022
"Bacterial",21,0.9,0.5924307762406,1.69018434595599
"Bacterial",2,0.9,2.57595346384785,1.74202803726097
"Bacterial",57,0.9,1.07630753244644,1.42288614449471
"Bacterial",4,0.9,0.251631950610686,1.61336188908014
"Bacterial",17,0.9,1.01573125631392,3.8780712278115
"Bacterial",30,0.9,2.56337192849424,0.863593064514315
"Bacterial",52,1,4.25667788816602,2.75427707226095
"Bacterial",65,1,2.14754002802392,2.66776768052723
"Bacterial",55,1,0.250257044423008,3.13209676647431
"Bacterial",19,1,0.940107194612814,3.55951826697774
"Bacterial",56,1,2.02532329025242,1.19990364800886
"Bacterial",20,1,1.65448949497756,4.02060124080451
"Bacterial",49,1,3.69809820784309,1.86391499839793
"Bacterial",15,1,3.65896722470101,3.8335223781708
"Bacterial",64,1,0.760076498225743,3.88919439254434
"Bacterial",10,1,0.115787605670176,4.23972474075689
"Bacterial",36,1,1.88241600417857,0.218756462794912
"Bacterial",32,1.1,3.99352715672113,3.79739747882145
"Bacterial",2,1.1,2.49399406182608,1.67684066025033
"Bacterial",72,1.1,1.20964878804479,3.65226854202622
"Bacterial",27,1.1,0.604745491326802,0.739437302512947
"Bacterial",11,1.1,1.82987631179063,0.377552279376963
"Bacterial",36,1.1,1.82930736877149,0.211749791686642
"Bacterial",29,1.1,0.4586625396753,0.250146035166922
"Bacterial",65,1.1,2.11796500378247,2.62199111439026
"Bacterial",23,1.1,3.51351981345347,0.455080066037993
"Bacterial",35,1.1,3.53070131694361,1.95515307099157
"Bacterial",8,1.1,1.22262340122038,1.17485549769428
"Bacterial",52,1.2,4.16525567448667,2.68568649361062
"Bacterial",58,1.2,0.138909437896602,2.64439606166928
"Bacterial",59,1.2,0.518585028752512,0.0637599961459812
"Bacterial",31,1.2,2.57323331320283,3.39066569472457
"Bacterial",43,1.2,1.71296721122043,3.59308039662567
"Bacterial",63,1.2,2.36754810792326,1.68221995885831
"Bacterial",22,1.2,2.06754088859128,0.944208070289096
"Bacterial",14,1.2,2.43861194818822,2.69681780642187
"Bacterial",33,1.3,0.664859884021937,3.96323316155575
"Bacterial",48,1.3,3.26301595467203,3.32557883826718
"Bacterial",8,1.3,1.16543060672054,1.1064883861038
"Bacterial",10,1.3,0.115772699548419,4.23909237093512
"Bacterial",5,1.3,1.34214823747107,2.0135469281014
"Bacterial",69,1.3,3.12711084049651,0.925993022442448
"Bacterial",80,1.3,0.277258036881023,1.73057192237748
"Bacterial",38,1.3,1.11111634876422,0.623994747864398
"Bacterial",49,1.3,3.55154435071567,1.77914923945275
"Bacterial",27,1.3,0.567030104699958,0.678937417134618
"Bacterial",54,1.3,3.56001098146445,2.35431478648646
"Bacterial",31,1.4,2.51406563667093,3.29359501433315
"Bacterial",11,1.4,1.6827724394562,0.342896759869972
"Bacterial",71,1.4,1.54678859384657,2.64868534625312
"Bacterial",38,1.4,1.07786192674242,0.601392040108336
"Bacterial",8,1.4,1.1371033089611,1.07288895659061
"Bacterial",49,1.4,3.50286633892795,1.75109750230986
"Bacterial",37,1.4,0.686314052770523,0.548316141697807
"Bacterial",15,1.4,3.51623087079355,3.65379110161533
"Bacterial",32,1.4,3.8794507880368,3.66822736536854
"Bacterial",59,1.4,0.467977266156257,0.0589082082310341
"Bacterial",58,1.4,0.136938217147763,2.65459229855506
"Bacterial",70,1.5,1.13185459998302,0.0696260363046254
"Bacterial",22,1.5,1.93599860769006,0.874474587387519
"Bacterial",24,1.5,3.7755060433515,4.06942543212909
"Bacterial",36,1.5,1.62253699419682,0.184667538341974
"Bacterial",62,1.5,3.61793999454855,3.41481862311195
"Bacterial",25,1.5,2.87559189031222,0.109603413438136
"Bacterial",32,1.5,3.84145362711791,3.62536062605035
"Bacterial",46,1.5,0.900711002118855,2.44392159235442
"Bacterial",27,1.5,0.530287534324887,0.621589003644764
"Bacterial",34,1.6,0.962041029589768,2.27512595163194
"Bacterial",63,1.6,2.21029114469125,1.55044282495387
"Bacterial",9,1.6,3.70121522564463,0.890693358899945
"Bacterial",1,1.6,1.24416631088901,0.0558928181008882
"Bacterial",23,1.6,3.19999907949084,0.409940289000673
"Bacterial",14,1.6,2.3093137786898,2.52238811893173
"Bacterial",12,1.6,2.93724339915483,3.29876640526914
"Bacterial",35,1.7,3.24981319970591,1.77625656854972
"Bacterial",20,1.7,1.53140261188474,3.60411915324801
"Bacterial",51,1.7,0.288057565881667,1.54664044867906
"Bacterial",47,1.7,2.01441558352382,0.089275601604759
"Bacterial",60,1.7,1.15140756053866,0.682695298710406
"Bacterial",9,1.7,3.64249000377213,0.874801371828241
"Bacterial",13,1.7,2.76959519812842,2.18300771834626
"Bacterial",31,1.7,2.42539555917494,3.1491706655713
"Bacterial",36,1.7,1.52278806187675,0.171723884884621
"Bacterial",30,1.8,2.11839874325013,0.693733081117087
"Bacterial",1,1.8,1.15218670719664,0.0511757417308843
"Bacterial",33,1.8,0.638924090979146,3.61695224064176
"Bacterial",44,1.8,2.29746064244416,0.497776636337788
"Bacterial",75,1.8,0.835135681811258,1.33392140609896
"Bacterial",59,1.8,0.378368276088164,0.0569103722584052
"Bacterial",50,1.8,2.57279275011495,0.275842072914089
"Bacterial",74,1.8,1.74412143221968,0.197150937602874
"Bacterial",37,1.9,0.571896088611854,0.435065048375829
"Bacterial",21,1.9,0.478322860854713,1.21651443378552
"Bacterial",43,1.9,1.57355511518967,3.1995953595953
"Bacterial",80,1.9,0.251534733951421,1.53823668540063
